zcta19,any_open_park,count_open_parks,count_open_parks_tc10,count_open_parks_tc5,count_open_parks_tc3,zcta_area,zcta_area_sqmiles,tot_park_area,tot_park_area_sqmiles,prop_park_area_zcta
"39462",0,0,0,0,0,1.416e+08,54.65809,0,0,0
"39464",0,0,0,0,0,2.407e+08,92.93913,0,0,0
"42261",0,0,0,0,0,7.715e+08,297.8664,0,0,0
"48658",1,1,1,1,1,2.266e+08,87.47705,1918716,.7408202,.0084687
"42262",1,1,1,1,1,93883964,36.2488,21809.02,.0084205,.0002323
"42265",0,0,0,0,0,1.346e+08,51.95523,0,0,0
"48659",1,1,1,1,1,2.072e+08,80.00208,3.51e+07,13.53736,.1692126
"42266",0,0,0,0,0,1.963e+08,75.78598,0,0,0
"42273",0,0,0,0,0,48499818,18.72588,0,0,0
"42274",0,0,0,0,0,98179090,37.90716,0,0,0
"42275",0,0,0,0,0,1.146e+08,44.24581,0,0,0
"39465",1,3,3,3,"3 or more",3.458e+08,133.5323,232383.6,.0897238,.0006719
"48661",1,2,2,2,2,6.964e+08,268.877,2.38e+08,92.07715,.3424508
"48662",1,1,1,1,1,1.207e+08,46.60347,300489.2,.1160195,.0024895
"42276",1,4,4,4,4,5.251e+08,202.7556,248123.8,.0958012,.0004725
"48667",0,0,0,0,0,884975,.3416907,0,0,0
"42280",0,0,0,0,0,57438846,22.17726,0,0,0
"42285",0,0,0,0,0,21314059,8.229404,0,0,0
"39466",1,11,"10 or more","5 or more","3 or more",3.733e+08,144.1148,684460.6,.2642717,.0018338
"49436",0,0,0,0,0,99774060,38.52298,0,0,0
"37072",1,10,"10 or more","5 or more","3 or more",2.022e+08,78.07372,958021.4,.3698941,.0047378
"43062",1,6,6,"5 or more","3 or more",2.052e+08,79.21341,584577.4,.2257066,.0028493
"59631",1,2,2,2,2,4.419e+08,170.6055,3.92e+08,151.3826,.8873256
"37073",1,2,2,2,2,1.315e+08,50.76043,369374.1,.1426161,.0028096
"20109",1,10,"10 or more","5 or more","3 or more",53230155,20.55228,9214296,3.557659,.1731029
"49437",1,8,8,"5 or more","3 or more",2.059e+08,79.5043,4189841,1.617707,.0203474
"62061",1,1,1,1,1,63125558,24.37291,114869.7,.0443514,.0018197
"62062",1,7,7,"5 or more","3 or more",16777298,6.477751,682289.7,.2634335,.0406674
"53913",1,22,"10 or more","5 or more","3 or more",3.506e+08,135.349,2.53e+07,9.759753,.0721081
"62063",0,0,0,0,0,1.253e+08,48.37907,0,0,0
"62065",0,0,0,0,0,31393317,12.12103,0,0,0
"62067",0,0,0,0,0,48148513,18.59024,0,0,0
"62069",0,0,0,0,0,83137994,32.09976,0,0,0
"24168",0,0,0,0,0,2567392,.9912756,0,0,0
"24171",0,0,0,0,0,5.184e+08,200.1703,0,0,0
"24174",0,0,0,0,0,88562859,34.19431,0,0,0
"24175",1,5,5,"5 or more",5,1.870e+08,72.18816,4.38e+07,16.89212,.2340012
"24176",0,0,0,0,0,65999754,25.48265,0,0,0
"24179",1,9,9,"5 or more","3 or more",1.235e+08,47.68514,5748163,2.219378,.0465423
"24184",0,0,0,0,0,1.169e+08,45.14859,0,0,0
"24185",0,0,0,0,0,97665887,37.70901,0,0,0
"24201",1,6,6,"5 or more","3 or more",26910383,10.39016,153422.3,.0592367,.0057012
"24202",1,2,2,2,2,3.311e+08,127.8426,1619084,.6251319,.0048899
"24210",1,6,6,"5 or more","3 or more",3.679e+08,142.0446,178540.8,.068935,.0004853
"24211",0,0,0,0,0,1.906e+08,73.59042,0,0,0
"24216",1,2,2,2,2,1.752e+08,67.64278,1.23e+07,4.745975,.0701623
"24217",0,0,0,0,0,53011685,20.46793,0,0,0
"24219",1,7,7,"5 or more","3 or more",1.897e+08,73.23808,3.79e+07,14.63304,.199801
"24220",0,0,0,0,0,64652949,24.96264,0,0,0
"24221",0,0,0,0,0,1.320e+08,50.97505,0,0,0
"24224",0,0,0,0,0,2.822e+08,108.972,0,0,0
"24225",0,0,0,0,0,1.503e+08,58.03685,0,0,0
"24226",0,0,0,0,0,69470960,26.82289,0,0,0
"24228",1,1,1,1,1,2.452e+08,94.67028,2.63e+07,10.17361,.1074636
"24230",1,4,4,4,4,3.341e+08,128.9916,6.37e+07,24.60404,.1907414
"24236",1,2,2,2,2,1.469e+08,56.73489,6.88e+07,26.56301,.4681953
"24237",0,0,0,0,0,1.481e+08,57.18582,0,0,0
"24239",0,0,0,0,0,7200839,2.780259,0,0,0
"24243",1,1,1,1,1,58505535,22.58911,2352676,.9083734,.0402129
"24244",1,1,1,1,1,4.426e+08,170.8839,8.10e+07,31.2801,.1830489
"24245",1,1,1,1,1,1.357e+08,52.3799,4.55e+07,17.5807,.3356382
"01431",1,5,5,"5 or more",5,62290505,24.0505,4812927,1.858281,.0772658
"01432",1,11,"10 or more","5 or more","3 or more",23150845,8.938591,2703805,1.043945,.1167908
"01434",1,3,3,3,"3 or more",14070325,5.432583,1188855,.4590193,.0844937
"01436",1,5,5,"5 or more",5,25350348,9.787824,5399470,2.084747,.2129939
"01438",0,0,0,0,0,1452399,.5607744,0,0,0
"01440",1,21,"10 or more","5 or more","3 or more",64759889,25.00393,5783336,2.232958,.0893043
"01450",1,71,"10 or more","5 or more","3 or more",87491768,33.78076,1.16e+07,4.478322,.1325702
"44250",1,1,1,1,1,1557182,.6012313,23218.49,.0089647,.0149106
"44251",1,2,2,2,2,3749613,1.447734,139564.6,.0538862,.0372211
"44253",0,0,0,0,0,63840719,24.64904,0,0,0
"23651",1,1,1,1,1,8048249,3.107446,345458.3,.1333822,.0429234
"44254",1,4,4,4,4,68155847,26.31512,780655.8,.3014129,.011454
"62522",1,7,7,"5 or more","3 or more",66289875,25.59466,1350291,.5213504,.0203695
"62523",0,0,0,0,0,1241681,.4794157,0,0,0
"23661",1,2,2,2,2,12242727,4.726943,198538.5,.0766561,.0162169
"44255",1,4,4,4,4,1.105e+08,42.67585,944243.9,.3645746,.0085429
"23662",0,0,0,0,0,57467484,22.18832,0,0,0
"23663",1,1,1,1,1,8089572,3.123401,26338.45,.0101693,.0032559
"95816",1,6,6,"5 or more","3 or more",5303862,2.047832,191954.1,.0741139,.0361914
"95817",1,7,7,"5 or more","3 or more",5933952,2.291112,115550.4,.0446143,.0194728
"95818",1,12,"10 or more","5 or more","3 or more",10324936,3.98648,573254.2,.2213347,.0555213
"95819",1,12,"10 or more","5 or more","3 or more",9136629,3.527672,886107.8,.3421281,.0969841
"95820",1,9,9,"5 or more","3 or more",13453328,5.194359,204431.4,.0789314,.0151956
"95821",1,8,8,"5 or more","3 or more",18715263,7.226004,773478.8,.2986418,.0413288
"95822",1,22,"10 or more","5 or more","3 or more",22144129,8.549896,987698.3,.3813524,.0446032
"95823",1,23,"10 or more","5 or more","3 or more",30571509,11.80373,4979467,1.922583,.1628793
"62644",1,7,7,"5 or more","3 or more",2.879e+08,111.1615,173911,.0671474,.0006041
"44427",0,0,0,0,0,79349083,30.63685,0,0,0
"62649",0,0,0,0,0,98079988,37.8689,0,0,0
"44428",0,0,0,0,0,1.482e+08,57.23044,0,0,0
"23837",0,0,0,0,0,2.760e+08,106.5757,0,0,0
"44429",0,0,0,0,0,23576377,9.10289,0,0,0
"44430",1,2,2,2,2,35910433,13.8651,72063.11,.0278237,.0020067
"23838",0,0,0,0,0,2.653e+08,102.4356,0,0,0
"44431",1,3,3,3,"3 or more",68341806,26.38692,109589,.0423125,.0016035
"23839",0,0,0,0,0,64957791,25.08034,0,0,0
"23840",0,0,0,0,0,1.238e+08,47.8118,0,0,0
"62650",1,10,"10 or more","5 or more","3 or more",5.311e+08,205.0416,826761.9,.3192146,.0015568
"44432",1,2,2,2,2,2.690e+08,103.8731,199903.6,.0771832,.0007431
"23841",0,0,0,0,0,1.900e+08,73.36857,0,0,0
"62655",0,0,0,0,0,1.473e+08,56.86913,0,0,0
"44436",1,1,1,1,1,60736443,23.45047,293903.6,.1134768,.004839
"44437",1,1,1,1,1,10241156,3.954133,126566,.0488674,.0123586
"44438",0,0,0,0,0,21889947,8.451756,0,0,0
"44439",0,0,0,0,0,451893,.1744769,0,0,0
"23842",0,0,0,0,0,3.406e+08,131.5197,0,0,0
"44440",0,0,0,0,0,24548972,9.478411,0,0,0
"23843",0,0,0,0,0,76359440,29.48254,0,0,0
"44441",0,0,0,0,0,42381836,16.36372,0,0,0
"23844",0,0,0,0,0,1.175e+08,45.36037,0,0,0
"44442",1,1,1,1,1,22897337,8.840712,15375.21,.0059364,.0006715
"23845",0,0,0,0,0,35881414,13.85389,0,0,0
"44443",0,0,0,0,0,33835757,13.06406,0,0,0
"23846",0,0,0,0,0,1.115e+08,43.04102,0,0,0
"44444",1,2,2,2,2,1.114e+08,43.00657,376638,.1454207,.0033814
"62656",1,13,"10 or more","5 or more","3 or more",3.755e+08,144.9789,6321274,2.440658,.0168346
"44445",1,1,1,1,1,43217282,16.68629,23954.34,.0092488,.0005543
"62661",1,1,1,1,1,1.057e+08,40.82117,82332.18,.0317886,.0007787
"62663",0,0,0,0,0,2668023,1.030129,0,0,0
"62664",0,0,0,0,0,2.832e+08,109.3527,0,0,0
"44446",1,4,4,4,4,36127403,13.94887,300111.8,.1158738,.008307
"62665",0,0,0,0,0,1.201e+08,46.38153,0,0,0
"44449",1,1,1,1,1,31884148,12.31054,21727.33,.008389,.0006814
"62666",0,0,0,0,0,78207131,30.19594,0,0,0
"83612",1,1,1,1,1,1.790e+09,691.0164,73114.2,.0282296,.0000409
"98407",1,19,"10 or more","5 or more","3 or more",18803588,7.260106,3075200,1.187341,.1635433
"98408",1,6,6,"5 or more","3 or more",8871330,3.42524,448640.4,.173221,.0505719
"83615",0,0,0,0,0,2.247e+08,86.74251,0,0,0
"98409",1,9,9,"5 or more","3 or more",18422255,7.112873,472117.3,.1822855,.0256276
"98416",0,0,0,0,0,269810,.1041742,0,0,0
"32569",1,1,1,1,1,17533551,6.769742,99282.8,.0383333,.0056624
"32570",1,8,8,"5 or more","3 or more",8.331e+08,321.6464,460032.4,.1776195,.0005522
"32571",1,5,5,"5 or more",5,2.722e+08,105.0942,477950.8,.1845378,.0017559
"32577",0,0,0,0,0,1.744e+08,67.32005,0,0,0
"32578",1,6,6,"5 or more","3 or more",73235964,28.27656,1636666,.6319203,.0223478
"32579",1,3,3,3,"3 or more",17498460,6.756193,43514.57,.0168011,.0024868
"32580",1,9,9,"5 or more","3 or more",34460553,13.30529,101396.9,.0391496,.0029424
"32583",1,5,5,"5 or more",5,4.030e+08,155.6014,506483.7,.1955544,.0012568
"32601",1,26,"10 or more","5 or more","3 or more",11820819,4.564044,540395,.2086477,.0457155
"32603",1,2,2,2,2,3562118,1.375341,35741.22,.0137998,.0100337
"32605",1,11,"10 or more","5 or more","3 or more",26018761,10.0459,967889.3,.3737041,.0371997
"32606",1,4,4,4,4,44491408,17.17823,1778319,.6866128,.0399699
"32607",1,7,7,"5 or more","3 or more",30885517,11.92496,783829.1,.3026381,.0253785
"32608",1,13,"10 or more","5 or more","3 or more",1.072e+08,41.40163,1.16e+07,4.488914,.1084236
"32609",1,9,9,"5 or more","3 or more",2.972e+08,114.751,2894441,1.11755,.0097389
"32612",1,2,2,2,2,2424574,.9361333,23748.26,.0091693,.0097948
"32615",1,7,7,"5 or more","3 or more",3.628e+08,140.0645,1.84e+07,7.089554,.0506164
"32616",1,2,2,2,2,1661791,.6416211,8988.613,.0034705,.005409
"32617",1,1,1,1,1,82818404,31.97636,9046713,3.492955,.1092355
"55075",1,19,"10 or more","5 or more","3 or more",15930925,6.150965,999981.2,.3860949,.0627698
"55076",1,17,"10 or more","5 or more","3 or more",27685712,10.68951,1347035,.5200933,.0486545
"55077",1,12,"10 or more","5 or more","3 or more",50430261,19.47123,1227081,.4737785,.0243322
"55079",1,1,1,1,1,1.688e+08,65.17802,2.18e+07,8.407519,.1289932
"29160",0,0,0,0,0,3.068e+08,118.4504,0,0,0
"29161",1,1,1,1,1,3.492e+08,134.8142,8511.865,.0032864,.0000244
"29162",0,0,0,0,0,86976488,33.58181,0,0,0
"29163",0,0,0,0,0,78019485,30.12349,0,0,0
"29164",0,0,0,0,0,2.637e+08,101.8179,0,0,0
"29166",0,0,0,0,0,85311834,32.93908,0,0,0
"29168",1,2,2,2,2,2.995e+08,115.6295,1.91e+07,7.370822,.0637452
"29169",1,13,"10 or more","5 or more","3 or more",31974205,12.34531,278886.3,.1076786,.0087222
"29170",1,1,1,1,1,63337006,24.45456,17.81334,6.88e-06,2.81e-07
"29172",1,4,4,4,4,66283348,25.59214,1467516,.5666112,.02214
"29175",0,0,0,0,0,19439114,7.505484,0,0,0
"29178",0,0,0,0,0,3.805e+08,146.9023,0,0,0
"29180",1,6,6,"5 or more","3 or more",8.015e+08,309.4433,200040.3,.077236,.0002496
"29201",1,8,8,"5 or more","3 or more",31060583,11.99256,388149.3,.1498653,.0124965
"29202",0,0,0,0,0,24162,.009329,0,0,0
"56748",0,0,0,0,0,2.245e+08,86.67807,0,0,0
"56750",0,0,0,0,0,6.000e+08,231.6804,0,0,0
"29203",1,8,8,"5 or more","3 or more",1.667e+08,64.35174,306297.6,.1182622,.0018377
"56751",1,7,7,"5 or more","3 or more",1.218e+09,470.1952,302671.3,.1168621,.0002485
"56754",0,0,0,0,0,95895764,37.02556,0,0,0
"56755",0,0,0,0,0,1.250e+08,48.24823,0,0,0
"56756",0,0,0,0,0,2.746e+08,106.0334,0,0,0
"29204",1,5,5,"5 or more",5,16753918,6.468724,130836,.050516,.0078093
"56757",0,0,0,0,0,5.749e+08,221.9844,0,0,0
"56758",0,0,0,0,0,2.768e+08,106.8734,0,0,0
"56759",0,0,0,0,0,3.874e+08,149.5899,0,0,0
"56760",0,0,0,0,0,1.925e+08,74.33281,0,0,0
"29205",1,14,"10 or more","5 or more","3 or more",17021029,6.571856,428816.5,.165567,.0251933
"56761",0,0,0,0,0,2.760e+08,106.5772,0,0,0
"56762",0,0,0,0,0,8.804e+08,339.9297,0,0,0
"29206",1,4,4,4,4,24168823,9.331635,53374.83,.0206081,.0022084
"56763",0,0,0,0,0,6.312e+08,243.7095,0,0,0
"29207",0,0,0,0,0,1.714e+08,66.17857,0,0,0
"29208",0,0,0,0,0,171565,.0662416,0,0,0
"29209",1,5,5,"5 or more",5,1.364e+08,52.66719,323163.8,.1247743,.0023691
"29210",1,3,3,3,"3 or more",43270623,16.70688,273779.9,.105707,.0063272
"29212",1,2,2,2,2,82305794,31.77844,72028.99,.0278105,.0008751
"29223",1,2,2,2,2,67608454,26.10377,5492312,2.120593,.0812371
"29225",0,0,0,0,0,41936,.0161916,0,0,0
"81132",1,1,1,1,1,1.752e+09,676.4116,1.17e+09,451.3618,.6672887
"81133",1,1,1,1,1,9.666e+08,373.201,337552.2,.1303296,.0003492
"75773",1,2,2,2,2,4.751e+08,183.4485,2118938,.8181266,.0044597
"81136",0,0,0,0,0,2.420e+08,93.43035,0,0,0
"71220",1,9,9,"5 or more","3 or more",9.783e+08,377.708,287359.2,.11095,.0002937
"75778",0,0,0,0,0,1.486e+08,57.38172,0,0,0
"75779",0,0,0,0,0,2238434,.8642642,0,0,0
"75780",0,0,0,0,0,3255396,1.256915,0,0,0
"81138",0,0,0,0,0,59599284,23.01141,0,0,0
"71222",1,1,1,1,1,3.799e+08,146.6823,9785186,3.778081,.0257569
"71223",0,0,0,0,0,1.454e+08,56.1265,0,0,0
"81140",1,1,1,1,1,5.709e+08,220.4355,8.26e+07,31.87407,.1445959
"75783",1,2,2,2,2,3.382e+08,130.5631,68266.24,.0263577,.0002019
"81141",0,0,0,0,0,1.116e+08,43.08562,0,0,0
"71225",0,0,0,0,0,1.514e+08,58.4627,0,0,0
"75784",0,0,0,0,0,1.000e+08,38.62445,0,0,0
"81143",1,2,2,2,2,8.537e+08,329.6337,1.41e+08,54.62936,.1657275
"71226",0,0,0,0,0,4.084e+08,157.6962,0,0,0
"71227",0,0,0,0,0,2.907e+08,112.2384,0,0,0
"71229",0,0,0,0,0,1.553e+08,59.97946,0,0,0
"75785",1,4,4,4,4,6.934e+08,267.713,1333280,.5147824,.0019229
"75788",0,0,0,0,0,8815888,3.403833,0,0,0
"81144",1,8,8,"5 or more","3 or more",7.332e+08,283.0719,326934.1,.12623,.0004459
"81146",1,2,2,2,2,5.851e+08,225.9238,6.43e+07,24.83019,.1099052
"75789",0,0,0,0,0,4.936e+08,190.5927,0,0,0
"71232",1,1,1,1,1,7.822e+08,301.9977,45732.45,.0176574,.0000585
"71233",1,1,1,1,1,1629755,.6292519,916.1738,.0003537,.0005622
"75790",1,2,2,2,2,96267014,37.1689,102258.1,.0394821,.0010622
"71234",0,0,0,0,0,3.102e+08,119.7843,0,0,0
"12814",1,1,1,1,1,1.187e+08,45.8314,4.07e+07,15.725,.3431054
"12815",1,1,1,1,1,1.027e+08,39.65875,2.72e+07,10.49649,.2646702
"12816",0,0,0,0,0,1.646e+08,63.5663,0,0,0
"12817",1,1,1,1,1,1.444e+08,55.75877,3288075,1.269533,.0227683
"12819",1,1,1,1,1,76244374,29.43812,1.78e+07,6.878126,.2336469
"12821",0,0,0,0,0,14528728,5.609573,0,0,0
"12822",1,5,5,"5 or more",5,1.742e+08,67.26932,3183368,1.229105,.0182714
"12823",0,0,0,0,0,11244187,4.341405,0,0,0
"16701",1,8,8,"5 or more","3 or more",5.814e+08,224.4796,2.89e+08,111.7352,.4977521
"16720",0,0,0,0,0,7.587e+08,292.9485,0,0,0
"16724",0,0,0,0,0,5867127,2.26531,0,0,0
"16725",0,0,0,0,0,1152395,.4449422,0,0,0
"16726",0,0,0,0,0,65973434,25.47248,0,0,0
"16727",0,0,0,0,0,11163496,4.31025,0,0,0
"16728",1,1,1,1,1,14440365,5.575456,1.40e+07,5.409193,.9701794
"16729",0,0,0,0,0,35885153,13.85534,0,0,0
"16730",0,0,0,0,0,1551391,.5989954,0,0,0
"16731",0,0,0,0,0,1.550e+08,59.85402,0,0,0
"16732",0,0,0,0,0,17083311,6.595903,0,0,0
"15640",0,0,0,0,0,1871250,.7224936,0,0,0
"15641",0,0,0,0,0,765919,.295723,0,0,0
"15642",1,16,"10 or more","5 or more","3 or more",1.147e+08,44.29809,2026682,.7825064,.0176646
"15644",1,5,5,"5 or more",5,57207867,22.08808,180887.8,.0698412,.0031619
"15646",0,0,0,0,0,3699416,1.428352,0,0,0
"15647",0,0,0,0,0,735292,.2838978,0,0,0
"15650",1,15,"10 or more","5 or more","3 or more",1.936e+08,74.7446,939252.1,.3626473,.0048518
"15655",0,0,0,0,0,33397562,12.89487,0,0,0
"15656",1,7,7,"5 or more","3 or more",1.004e+08,38.78241,161585.3,.0623884,.0016087
"15658",1,8,8,"5 or more","3 or more",2.551e+08,98.51075,247193,.0954418,.0009688
"15660",0,0,0,0,0,1351938,.5219862,0,0,0
"15661",1,1,1,1,1,958768,.3701824,7784.377,.0030056,.0081191
"15662",0,0,0,0,0,424966,.1640803,0,0,0
"15663",0,0,0,0,0,2543196,.9819335,0,0,0
"15665",1,1,1,1,1,2237024,.8637198,37165.54,.0143497,.0166138
"15666",1,6,6,"5 or more","3 or more",1.429e+08,55.18852,1161501,.4484579,.0081259
"73032",0,0,0,0,0,5351800,2.066342,0,0,0
"73033",0,0,0,0,0,16955916,6.546716,0,0,0
"89421",1,1,1,1,1,2.164e+09,835.6582,3.37e+07,12.99892,.0155553
"97001",0,0,0,0,0,7.725e+08,298.2763,0,0,0
"97002",1,3,3,3,"3 or more",1.122e+08,43.33623,150049.5,.0579344,.0013369
"97004",1,3,3,3,"3 or more",1.135e+08,43.81133,1157682,.4469835,.0102025
"97005",1,31,"10 or more","5 or more","3 or more",13753923,5.31042,331247.6,.1278954,.0240839
"97006",1,56,"10 or more","5 or more","3 or more",30459722,11.76056,2708595,1.045794,.0889238
"97007",1,67,"10 or more","5 or more","3 or more",69262612,26.74244,4147038,1.60118,.0598741
"97008",1,29,"10 or more","5 or more","3 or more",12834698,4.955504,851178.9,.328642,.0663186
"97009",1,7,7,"5 or more","3 or more",79506782,30.69774,1206786,.4659425,.0151784
"97011",1,3,3,3,"3 or more",15175055,5.859121,1108632,.4280452,.0730562
"97013",1,13,"10 or more","5 or more","3 or more",1.488e+08,57.44314,870529.3,.3361132,.0058512
"97014",1,2,2,2,2,93183325,35.97828,8.14e+07,31.41139,.8730654
"97015",1,23,"10 or more","5 or more","3 or more",22927398,8.852318,1417279,.5472144,.0618159
"97016",0,0,0,0,0,6.223e+08,240.2867,0,0,0
"97017",1,1,1,1,1,1.125e+08,43.43772,8745.604,.0033767,.0000777
"97018",1,7,7,"5 or more","3 or more",3465329,1.337971,25294.28,.0097662,.0072992
"97019",1,5,5,"5 or more",5,1.526e+08,58.91742,2.36e+07,9.118316,.1547643
"97020",0,0,0,0,0,370437,.1430265,0,0,0
"97021",1,1,1,1,1,6.378e+08,246.2413,3.44e+07,13.28599,.0539552
"97022",1,2,2,2,2,64907856,25.06106,354468,.1368608,.0054611
"97023",1,9,9,"5 or more","3 or more",3.326e+08,128.4045,9.74e+07,37.61809,.2929656
"97024",1,24,"10 or more","5 or more","3 or more",10804547,4.171659,1504631,.5809411,.139259
"97026",1,3,3,3,"3 or more",94264844,36.39586,49969.38,.0192933,.0005301
"97027",1,19,"10 or more","5 or more","3 or more",6744247,2.603968,664082.1,.2564035,.0984665
"97028",1,2,2,2,2,98743755,38.12518,9.68e+07,37.39123,.9807491
"01745",1,2,2,2,2,1036565,.40022,100742.1,.0388967,.0971884
"01746",1,98,"10 or more","5 or more","3 or more",49348311,19.05349,6628555,2.559299,.1343218
"01747",1,9,9,"5 or more","3 or more",13842603,5.344659,1745475,.6739318,.1260944
"01748",1,60,"10 or more","5 or more","3 or more",72143320,27.85469,1.31e+07,5.073737,.1821502
"01749",1,40,"10 or more","5 or more","3 or more",30735296,11.86696,1730617,.6681948,.0563071
"01752",1,26,"10 or more","5 or more","3 or more",57240824,22.10081,3361618,1.297928,.0587276
"01754",1,15,"10 or more","5 or more","3 or more",13894730,5.364785,3103545,1.198285,.2233613
"01756",1,20,"10 or more","5 or more","3 or more",46582329,17.98554,2135364,.8244687,.0458406
"01757",1,20,"10 or more","5 or more","3 or more",39284662,15.16789,1056509,.4079204,.0268937
"06754",0,0,0,0,0,85206299,32.89833,0,0,0
"06755",0,0,0,0,0,12145147,4.689268,0,0,0
"06756",0,0,0,0,0,96951100,37.43303,0,0,0
"06757",0,0,0,0,0,90707040,35.02218,0,0,0
"06759",1,8,8,"5 or more","3 or more",1.323e+08,51.09263,3201068,1.235939,.0241902
"06762",1,21,"10 or more","5 or more","3 or more",46878508,18.09989,2819607,1.088656,.0601471
"06763",0,0,0,0,0,41483172,16.01674,0,0,0
"06770",1,16,"10 or more","5 or more","3 or more",43537714,16.81001,4489912,1.733564,.1031269
"06776",1,9,9,"5 or more","3 or more",1.484e+08,57.29237,1167761,.4508748,.0078697
"06777",1,3,3,3,"3 or more",43900196,16.94996,493509,.1905449,.0112416
"06778",1,6,6,"5 or more","3 or more",18465502,7.12957,3304106,1.275722,.178934
"38645",1,1,1,1,1,1.448e+08,55.92049,2216.333,.0008557,.0000153
"40121",0,0,0,0,0,88446069,34.14922,0,0,0
"40140",0,0,0,0,0,62457924,24.11514,0,0,0
"40142",0,0,0,0,0,1.286e+08,49.65998,0,0,0
"48054",1,1,1,1,1,1.093e+08,42.19753,320926.5,.1239104,.0029364
"32055",1,8,8,"5 or more","3 or more",4.887e+08,188.6801,173579,.0670192,.0003552
"35040",1,4,4,4,4,2.005e+08,77.42548,683649.6,.2639586,.0034092
"38646",1,2,2,2,2,2.756e+08,106.4078,80367.73,.0310302,.0002916
"32058",1,1,1,1,1,1.869e+08,72.15769,45916.15,.0177283,.0002457
"48059",1,3,3,3,"3 or more",1.005e+08,38.7979,2295736,.8863886,.0228463
"40143",0,0,0,0,0,3.943e+08,152.2525,0,0,0
"38647",0,0,0,0,0,1.475e+08,56.96896,0,0,0
"60025",1,25,"10 or more","5 or more","3 or more",30067612,11.60917,5583917,2.155962,.185712
"40144",0,0,0,0,0,1.650e+08,63.7072,0,0,0
"40145",0,0,0,0,0,83853466,32.376,0,0,0
"60026",1,6,6,"5 or more","3 or more",10552668,4.074408,712727.9,.2751858,.0675401
"38650",0,0,0,0,0,2.030e+08,78.38631,0,0,0
"60029",1,2,2,2,2,2165144,.8359668,1028155,.396973,.4748669
"40146",0,0,0,0,0,2.181e+08,84.2011,0,0,0
"35042",1,2,2,2,2,3.917e+08,151.2391,136606.4,.052744,.0003487
"32059",0,0,0,0,0,3.088e+08,119.2302,0,0,0
"03579",0,0,0,0,0,1.506e+09,581.4342,0,0,0
"03901",1,2,2,2,2,98385660,37.98692,36640.85,.0141471,.0003724
"67574",0,0,0,0,0,3.154e+08,121.7866,0,0,0
"67583",0,0,0,0,0,5.879e+08,226.9843,0,0,0
"67584",0,0,0,0,0,6.480e+08,250.1901,0,0,0
"45891",1,7,7,"5 or more","3 or more",3.438e+08,132.7557,368821.8,.1424029,.0010727
"45894",0,0,0,0,0,84737505,32.71733,0,0,0
"45856",0,0,0,0,0,2.715e+08,104.8391,0,0,0
"45858",0,0,0,0,0,1.628e+08,62.8697,0,0,0
"45859",0,0,0,0,0,3445146,1.330178,0,0,0
"45863",0,0,0,0,0,78597694,30.34674,0,0,0
"45864",0,0,0,0,0,2945714,1.137347,0,0,0
"45865",1,5,5,"5 or more",5,85410700,32.97726,5398817,2.084495,.0632101
"45866",0,0,0,0,0,585285,.2259798,0,0,0
"45867",0,0,0,0,0,66301797,25.59927,0,0,0
"45868",0,0,0,0,0,40309842,15.56372,0,0,0
"45869",1,3,3,3,"3 or more",95302891,36.79665,112510.8,.0434407,.0011806
"45870",0,0,0,0,0,845596,.3264864,0,0,0
"45871",0,0,0,0,0,61543848,23.76221,0,0,0
"45872",1,2,2,2,2,78862608,30.44902,266175.3,.1027708,.0033752
"06492",1,3,3,3,"3 or more",1.046e+08,40.39315,296081.2,.1143176,.0028301
"06498",1,2,2,2,2,45695762,17.64323,2937478,1.134166,.0642834
"06510",1,5,5,"5 or more",5,625771,.2416115,29642.5,.011445,.0473696
"06511",1,42,"10 or more","5 or more","3 or more",15672491,6.051183,1417722,.5473853,.0904592
"06512",1,23,"10 or more","5 or more","3 or more",32400610,12.50995,1549746,.5983604,.0478308
"06513",1,21,"10 or more","5 or more","3 or more",19786830,7.639738,762707.8,.2944831,.0385462
"06514",1,1,1,1,1,29460866,11.3749,4520227,1.74527,.1534316
"06515",1,12,"10 or more","5 or more","3 or more",11885540,4.589033,2054747,.7933422,.1728779
"06516",1,2,2,2,2,31075631,11.99837,239200,.0923556,.0076973
"06517",1,1,1,1,1,14350475,5.54075,60546.58,.0233772,.0042191
"06518",1,4,4,4,4,42534658,16.42272,8595093,3.318584,.2020727
"06519",1,13,"10 or more","5 or more","3 or more",5776887,2.230469,285203.3,.1101176,.0493697
"03110",1,6,6,"5 or more","3 or more",85655737,33.07187,1150742,.4443041,.0134345
"03215",1,1,1,1,1,1.245e+08,48.07526,1.22e+08,47.069,.9790692
